0,-77018.5270802088
1,-77018.3710237983
2,-77018.2047904915
3,-77018.0317729136
4,-77017.83500877
5,-77017.6416380912
6,-77017.4313061745
7,-77017.2040132978
8,-77016.9665445613
9,-77016.7222925315
10,-77016.4678649814
11,-77016.1998697794
12,-77015.914914902
13,-77015.6265698511
14,-77015.3212656798
15,-77015.0057872461
16,-77014.6801347988
17,-77014.3409164292
18,-77013.9915246314
19,-77013.631959684
20,-77013.258829798
21,-77012.8755274076
22,-77012.4820528159
23,-77012.0750143652
24,-77011.6544124875
25,-77011.2270314139
26,-77010.7793039484
27,-77010.3349735042
28,-77009.8635139837
29,-77009.3886685027
30,-77008.9036538063
31,-77008.401686988
32,-77007.8929435114
33,-77007.3706405353
34,-77006.8347786114
35,-77006.292141225
36,-77005.7359458406
37,-77005.1661930459
38,-77004.5896660619
39,-77003.9995826769
40,-77003.3959435155
41,-77002.7855315144
42,-77002.1615648034
43,-77001.520653005
44,-77000.8729699091
45,-77000.208343086
46,-76999.5403368714
47,-76998.8587790236
48,-76998.1602795204
49,-76997.4550113265
50,-76996.7395841963
51,-76996.0072175866
52,-76995.2680839317
53,-76994.5154027745
54,-76993.7525652653
55,-76992.9795720091
56,-76992.1930333997
57,-76991.3997305633
58,-76990.5861036105
59,-76989.7657138448
60,-76988.9283919068
61,-76988.0876983247
62,-76987.2368537561
63,-76986.3690794649
64,-76985.4945454792
65,-76984.6098627105
66,-76983.7082529154
67,-76982.7931066766
68,-76981.8712035752
69,-76980.9391548725
70,-76979.9935721619
71,-76979.0344564405
72,-76978.0651976959
73,-76977.0857966948
74,-76976.0928654123
75,-76975.0897936079
76,-76974.0765820761
77,-76973.0464545531
78,-76972.01296616
79,-76970.962563773
80,-76969.9020252873
81,-76968.8279633817
82,-76967.7437672543
83,-76966.6494377634
84,-76965.544975774
85,-76964.4236066132
86,-76963.2954947814
87,-76962.1606408709
88,-76961.0021081192
89,-76959.8436102464
90,-76958.66482365
91,-76957.4826860022
92,-76956.283649385
93,-76955.0778762294
94,-76953.8585934843
95,-76952.6291891696
96,-76951.382891008
97,-76950.126473671
98,-76948.8599381511
99,-76947.5798991595
100,-76946.2931303994
101,-76944.9928604226
102,-76943.6790906001
103,-76942.3619798082
104,-76941.0245998238
105,-76939.6804951386
106,-76938.3262809855
107,-76936.9551877236
108,-76935.5773728604
109,-76934.1860668955
110,-76932.7846562856
111,-76931.3697572733
112,-76929.9515255645
113,-76928.516423079
114,-76927.0644517075
115,-76925.6125351452
116,-76924.140368018
117,-76922.6581049453
118,-76921.1657470958
119,-76919.6599118164
120,-76918.1473680915
121,-76916.624733151
122,-76915.0886247653
123,-76913.5390445526
124,-76911.98276046
125,-76910.4130072651
126,-76908.8331695017
127,-76907.2364829356
128,-76905.633097466
129,-76904.0196314776
130,-76902.3927039287
131,-76900.7556987029
132,-76899.1052350662
133,-76897.4446966353
134,-76895.7740847197
135,-76894.0934006372
136,-76892.4026457136
137,-76890.6916774259
138,-76888.9774041454
139,-76887.2530643532
140,-76885.5152785791
141,-76883.7640486519
142,-76882.0061374558
143,-76880.2347851816
144,-76878.4499936929
145,-76876.6585249685
146,-76874.8570000556
147,-76873.0386609074
148,-76871.2136486314
149,-76869.3785847731
150,-76867.5334707791
151,-76865.6681708479
152,-76863.7962036023
153,-76861.9141912689
154,-76860.0221353292
155,-76858.1200372748
156,-76856.2045203485
157,-76854.2789646496
158,-76852.343371694
159,-76850.3943652618
160,-76848.4387025434
161,-76846.4696297655
162,-76844.4871490004
163,-76842.4980164231
164,-76840.4921024613
165,-76838.4795398329
166,-76836.4569530736
167,-76834.4209674382
168,-76832.3749612219
169,-76830.3189360355
170,-76828.2495176986
171,-76826.1734596128
172,-76824.0806365729
173,-76821.9778018162
174,-76819.8717071156
175,-76817.7488535237
176,-76815.6159931971
177,-76813.4697533166
178,-76811.3168847496
179,-76809.1472662696
180,-76806.9777703505
181,-76804.7881545751
182,-76802.5885430166
183,-76800.3823107493
184,-76798.1627126208
185,-76795.9297509614
186,-76793.6901736277
187,-76791.4406092276
188,-76789.1743148047
189,-76786.901409819
190,-76784.6218954563
191,-76782.3256576229
192,-76780.0194424439
193,-76777.7032517349
194,-76775.3770873107
195,-76773.040950999
196,-76770.6914738906
197,-76768.3353995146
198,-76765.965988451
199,-76763.579873066
200,-76761.1939060115
201,-76758.7912387998
202,-76756.3819830249
203,-76753.9594014051
204,-76751.5268655314
205,-76749.0810084705
206,-76746.6285700364
207,-76744.1594462743
208,-76741.683744999
209,-76739.1980995216
210,-76736.7058795465
211,-76734.1936162283
212,-76731.678150086
213,-76729.1493804909
214,-76726.610676956
215,-76724.0620414699
216,-76721.5001096107
217,-76718.9383488397
218,-76716.353197346
219,-76713.7614885828
220,-76711.1598583818
221,-76708.5516740658
222,-76705.9268418283
223,-76703.2988243914
224,-76700.657528657
225,-76698.0063217425
226,-76695.3418415976
227,-76692.6708187904
228,-76689.9831637406
229,-76687.2923336378
230,-76684.5882396232
231,-76681.8708845231
232,-76679.1469965868
233,-76676.41321476
234,-76673.6661789601
235,-76670.9126160158
236,-76668.1458038801
237,-76665.3691069349
238,-76662.5825273498
239,-76659.7827062996
240,-76656.9797289856
241,-76654.16351458
242,-76651.3374262914
243,-76648.5048263392
244,-76645.6522771233
245,-76642.7965807006
246,-76639.9276600004
247,-76637.0522360408
248,-76634.1669515573
249,-76631.2650917805
250,-76628.3567352569
251,-76625.4385254931
252,-76622.5104647689
253,-76619.5725553684
254,-76616.6247995766
255,-76613.6638427388
256,-76610.696401341
257,-76607.7224769196
258,-76604.732002464
259,-76601.7350496376
260,-76598.7349756396
261,-76595.7150042716
262,-76592.688560771
263,-76589.6489369798
264,-76586.5994906558
265,-76583.5435785043
266,-76580.4744939825
267,-76577.3989478667
268,-76574.3102347038
269,-76571.2117109597
270,-76568.1100849926
271,-76564.9919467804
272,-76561.870710097
273,-76558.7296149629
274,-76555.5820738078
275,-76552.4347914465
276,-76549.2643085846
277,-76546.0907372813
278,-76542.9073768109
279,-76539.7142296423
280,-76536.5112982533
281,-76533.2952352191
282,-76530.0727431624
283,-76526.8404743885
284,-76523.5984314038
285,-76520.3466167303
286,-76517.0816843838
287,-76513.8170306416
288,-76510.5359157957
289,-76507.2483870497
290,-76503.9510987441
291,-76500.6373592995
292,-76497.3239069093
293,-76493.9906626208
294,-76490.6543626064
295,-76487.3049700061
296,-76483.9525251129
297,-76480.5836475176
298,-76477.2083766547
299,-76473.8233695317
300,-76470.4286287765
301,-76467.0275011428
302,-76463.6099568967
303,-76460.1893745913
304,-76456.7590686227
305,-76453.3190416497
306,-76449.8659537172
307,-76446.4098353699
308,-76442.9406614129
309,-76439.4651188719
310,-76435.9798681229
311,-76432.4748885425
312,-76428.9702303925
313,-76425.4525316605
314,-76421.9284763536
315,-76418.3913865309
316,-76414.8546241127
317,-76411.301492781
318,-76407.7420139766
319,-76404.1728508827
320,-76400.5940062649
321,-76396.9988068825
322,-76393.4039458418
323,-76389.7927362241
324,-76386.1818680029
325,-76382.5579941589
326,-76378.9244548686
327,-76375.2845890423
328,-76371.6317269678
329,-76367.9725433543
330,-76364.293699486
331,-76360.6185448637
332,-76356.9370749612
333,-76353.2392891108
334,-76349.5318598214
335,-76345.818123486
336,-76342.0947487887
337,-76338.3650714879
338,-76334.6257609254
339,-76330.8768199858
340,-76327.1182515629
341,-76323.3500585554
342,-76319.5755751074
343,-76315.7948031447
344,-76312.0010834286
345,-76308.1977501235
346,-76304.3914659923
347,-76300.5689136448
348,-76296.7400857706
349,-76292.9016554019
