0,-77018.5270802088
1,-77018.3710237983
2,-77018.2081830007
3,-77018.0351654078
4,-77017.8384012468
5,-77017.6450305507
6,-77017.4346986155
7,-77017.2074057191
8,-77016.9699369617
9,-77016.7256849103
10,-77016.4746496942
11,-77016.1998697794
12,-77015.9183072097
13,-77015.6299621331
14,-77015.3280501906
15,-77015.0091794732
16,-77014.6801347988
17,-77014.3443085976
18,-77013.9915246314
19,-77013.631959684
20,-77013.2622218714
21,-77012.878919447
22,-77012.4854448206
23,-77012.0716223963
24,-77011.6611963517
25,-77011.2304233081
26,-77010.7826958032
27,-77010.3315816889
28,-77009.8669057578
29,-77009.3886685027
30,-77008.9036538063
31,-77008.401686988
32,-77007.8929435114
33,-77007.3706405353
34,-77006.838170119
35,-77006.292141225
36,-77005.7359458406
37,-77005.1729757677
38,-77004.5896660619
39,-77003.9995826769
40,-77003.4027259243
41,-77002.7889226647
42,-77002.1615648034
43,-77001.527435084
44,-77000.8729699091
45,-77000.2117340099
46,-76999.5437277362
47,-76998.8621698287
48,-76998.1636702639
49,-76997.4550113265
50,-76996.7429748144
51,-76996.0072175866
52,-76995.2714744202
53,-76994.5221836195
54,-76993.7559556206
55,-76992.9829622964
56,-76992.1964236177
57,-76991.3997305633
58,-76990.5894936869
59,-76989.769103849
60,-76988.9385616992
61,-76988.0944780376
62,-76987.2368537561
63,-76986.3758588757
64,-76985.4979351073
65,-76984.6132522604
66,-76983.7082529154
67,-76982.799885457
68,-76981.8678142665
69,-76980.9391548725
70,-76979.9969613053
71,-76979.0344564405
72,-76978.0651976959
73,-76977.0857966948
74,-76976.0928654123
75,-76975.0897936079
76,-76974.0799706985
77,-76973.0532316171
78,-76972.01296616
79,-76970.9659521216
80,-76969.9020252873
81,-76968.8279633817
82,-76967.7471553195
83,-76966.6562137011
84,-76965.5517515172
85,-76964.4269943861
86,-76963.3022701285
87,-76962.1640284446
88,-76961.0054955909
89,-76959.8469976161
90,-76958.6682109159
91,-76957.4860731637
92,-76956.287036441
93,-76955.0812631793
94,-76953.8619803268
95,-76952.6291891696
96,-76951.382891008
97,-76950.1298601851
98,-76948.8599381511
99,-76947.5832854494
100,-76946.2931303994
101,-76944.9928604226
102,-76943.6790906001
103,-76942.3619798082
104,-76941.0279855367
105,-76939.6804951386
106,-76938.3262809855
107,-76936.9585730785
108,-76935.5807580937
109,-76934.1860668955
110,-76932.7846562856
111,-76931.3731421366
112,-76929.9481408262
113,-76928.516423079
114,-76927.0644517075
115,-76925.6125351452
116,-76924.140368018
117,-76922.6648731395
118,-76921.1691310616
119,-76919.6666794829
120,-76918.1473680915
121,-76916.6281167172
122,-76915.0886247653
123,-76913.5424278473
124,-76911.98276046
125,-76910.4096242454
126,-76908.8331695017
127,-76907.2364829356
128,-76905.629714867
129,-76904.0162490209
130,-76902.3927039287
131,-76900.752316533
132,-76899.1018530415
133,-76897.4413147569
134,-76895.7707029883
135,-76894.0900190533
136,-76892.3992642784
137,-76890.6916774259
138,-76888.9774041454
139,-76887.2530643532
140,-76885.5152785791
141,-76883.7674293276
142,-76882.009517977
143,-76880.2347851816
144,-76878.4533739013
145,-76876.6652850709
146,-76874.8603799478
147,-76873.0454203726
148,-76871.2170282032
149,-76869.3785847731
150,-76867.5334707791
151,-76865.6681708479
152,-76863.7995825222
153,-76861.917570023
154,-76860.0255139171
155,-76858.1234156951
156,-76856.2078986008
157,-76854.2789646496
158,-76852.3467496065
159,-76850.3977430033
160,-76848.4420801126
161,-76846.4696297655
162,-76844.4905262224
163,-76842.5013934705
164,-76840.4954793324
165,-76838.4829165271
166,-76836.4569530736
167,-76834.4243437757
168,-76832.3749612219
169,-76830.3223120122
170,-76828.2528934937
171,-76826.1734596128
172,-76824.0873874305
173,-76821.9811770602
174,-76819.8750821745
175,-76817.7556032685
176,-76815.6193678818
177,-76813.4765023095
178,-76811.3236333641
179,-76809.1540145023
180,-76806.9811442763
181,-76804.7881545751
182,-76802.5952900981
183,-76800.3856840959
184,-76798.1660857724
185,-76795.9364968718
186,-76793.6969191446
187,-76791.4439817885
188,-76789.1810595289
189,-76786.908154144
190,-76784.6286393809
191,-76782.3324011435
192,-76780.0228140019
193,-76777.7099944441
194,-76775.3838296114
195,-76773.0510638346
196,-76770.6982153684
197,-76768.3421405791
198,-76765.9693587747
199,-76763.5899834101
200,-76761.2006458213
201,-76758.8013478817
202,-76756.3887219897
203,-76753.9695092143
204,-76751.5369727
205,-76749.0944838376
206,-76746.6386759149
207,-76744.1729199143
208,-76741.6972177686
209,-76739.2115714185
210,-76736.715982812
211,-76734.2037188322
212,-76731.6882520285
213,-76729.1628488598
214,-76726.6241444336
215,-76724.075508054
216,-76721.5135752944
217,-76718.9518136229
218,-76716.3666612219
219,-76713.778317292
220,-76711.173320436
221,-76708.5617699198
222,-76705.9436671002
223,-76703.3089188619
224,-76700.6709870241
225,-76698.0197791792
226,-76695.3552980994
227,-76692.6842743549
228,-76689.9999820174
229,-76687.3091507344
230,-76684.6016923506
231,-76681.887699242
232,-76679.1604474051
233,-76676.4266646204
234,-76673.6796278555
235,-76670.9260639465
236,-76668.1626125803
237,-76665.3859144176
238,-76662.5959723585
239,-76659.8028723414
240,-76656.99653279
241,-76654.1803171498
242,-76651.3542276208
243,-76648.5182664093
244,-76645.6724357297
245,-76642.8167378049
246,-76639.9478155957
247,-76637.0656720961
248,-76634.1803865996
249,-76631.2785258054
250,-76628.3735265149
251,-76625.4519574764
252,-76622.5238957257
253,-76619.585985294
254,-76616.6348712468
255,-76613.6772705932
256,-76610.7131848602
257,-76607.7359026914
258,-76604.7454271888
259,-76601.7518292306
260,-76598.7450426051
261,-76595.7284258351
262,-76592.7019812739
263,-76589.6590015572
264,-76586.6095544327
265,-76583.5536414771
266,-76580.4845561497
267,-76577.4090092248
268,-76574.3202952511
269,-76571.2251239384
270,-76568.1234968836
271,-76565.0087102801
272,-76561.8874722286
273,-76558.7430235679
274,-76555.6021850632
275,-76552.4481978466
276,-76549.2810651981
277,-76546.1041414606
278,-76542.920779873
279,-76539.7343325598
280,-76536.5246990767
281,-76533.3086349164
282,-76530.0827920899
283,-76526.8538718268
284,-76523.6118277069
285,-76520.3600118937
286,-76517.0950784053
287,-76513.8270752988
288,-76510.5493075245
289,-76507.2584299841
290,-76503.9611408119
291,-76500.6474004975
292,-76497.3339472374
293,-76494.000702074
294,-76490.6610549913
295,-76487.3150077044
296,-76483.9625619314
297,-76480.5903381405
298,-76477.2184117032
299,-76473.8334036919
300,-76470.438662045
301,-76467.0375335197
302,-76463.6199883769
303,-76460.199405173
304,-76456.7690983045
305,-76453.3257275025
306,-76449.8759815906
307,-76446.4198623366
308,-76442.9473454501
309,-76439.4684605869
310,-76435.9832095329
311,-76432.4815707508
312,-76428.9769119874
313,-76425.4592126398
314,-76421.9351567174
315,-76418.3947264036
316,-76414.8579636765
317,-76411.3048320343
318,-76407.7453529182
319,-76404.1761895126
320,-76400.5940062649
321,-76397.0088208925
322,-76393.4072835307
323,-76389.7994109714
324,-76386.1852050607
325,-76382.5613309001
326,-76378.9277912921
327,-76375.2845890423
328,-76371.6317269678
329,-76367.9725433543
330,-76364.3003697774
331,-76360.625214513
332,-76356.9404094641
333,-76353.242623291
334,-76349.5385275348
335,-76345.821457018
336,-76342.0947487887
337,-76338.3684043692
338,-76334.6257609254
339,-76330.8768199858
340,-76327.1182515629
341,-76323.3533901257
342,-76319.5789063485
343,-76315.7948031447
344,-76312.0077445878
345,-76308.2010803708
346,-76304.3914659923
347,-76300.5722432266
348,-76296.7434150182
